temps : 11:42:04.766656; Adresse Ip source : BP-Linux8.ssh; Adresse IP destinataire : 192.168.190.130.50019:; flag : [P.],;,Numéro de séquence : 2243505564:2243505672,; Numéro accusé de réception : 1972915080,;, 
temps : 11:42:06.690640; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3017; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 130484455:130484575,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690656; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3018; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 710155597:710155717,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690672; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3019; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1674186656:1674186776,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690689; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3020; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 267548579:267548699,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690705; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3021; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 881641024:881641144,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690721; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3022; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 294956367:294956487,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690737; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3023; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 129181772:129181892,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690753; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3024; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1559949048:1559949168,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690769; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3025; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 2122918249:2122918369,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690786; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3026; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1489799454:1489799574,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690802; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3027; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1377897310:1377897430,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690818; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3028; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1928766:1928886,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690834; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3029; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 543456972:543457092,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690850; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3030; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1821018754:1821018874,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690866; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3031; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 627731393:627731513,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690883; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3032; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1151706370:1151706490,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690899; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3033; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1302382279:1302382399,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690915; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3034; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 265493268:265493388,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690931; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3035; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 300591750:300591870,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690947; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3036; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 323682098:323682218,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690963; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3037; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1062825302:1062825422,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690980; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3038; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1283128633:1283128753,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.690996; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3039; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1857968235:1857968355,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691012; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3040; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 960371294:960371414,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691028; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3041; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 605602773:605602893,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691044; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3042; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1448573763:1448573883,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691060; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3043; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 935180499:935180619,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691077; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3044; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1488889326:1488889446,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691093; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3045; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 2012834888:2012835008,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691109; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3046; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 633374121:633374241,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691125; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3047; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 780197126:780197246,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691142; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3048; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 436304711:436304831,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691166; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3049; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 311852473:311852593,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691185; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.gds-db; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 2081027068:2081027188,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691204; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3051; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1716409779:1716409899,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691223; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3052; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 99641630:99641750,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691242; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3053; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1820646286:1820646406,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691261; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3054; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 566154574:566154694,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691280; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3055; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 43599191:43599311,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691299; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3056; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 228414738:228414858,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691318; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3057; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 462917021:462917141,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691337; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3058; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 2125003352:2125003472,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691355; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3059; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 921635199:921635319,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691374; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3060; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1691236832:1691236952,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691391; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3061; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1959859709:1959859829,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691407; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3062; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 207751575:207751695,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691423; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3063; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1881586096:1881586216,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691439; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3064; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1841294608:1841294728,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691455; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3065; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 352370378:352370498,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691471; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3066; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 2010372454:2010372574,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691488; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3067; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 696531990:696532110,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691504; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3068; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1768641584:1768641704,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691520; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3069; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 67378926:67379046,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691536; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3070; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1745679546:1745679666,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691552; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3071; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1321463796:1321463916,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691569; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3072; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1547818097:1547818217,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691585; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3073; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1725832565:1725832685,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691601; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3074; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 643204050:643204170,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691617; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3075; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1936305527:1936305647,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691633; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3076; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1175520940:1175521060,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691649; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3077; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1141708059:1141708179,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691666; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3078; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 467580362:467580482,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691682; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3079; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1736926207:1736926327,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691698; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3080; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 966630771:966630891,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691726; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3081; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 237721123:237721243,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691753; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3082; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1266607042:1266607162,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691769; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3083; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 2005446509:2005446629,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691785; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3084; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 2127402164:2127402284,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691801; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3085; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 51144931:51145051,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691818; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3086; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 115241299:115241419,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691834; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3087; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 400622356:400622476,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691850; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3088; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1370205125:1370205245,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691866; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3089; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 854025662:854025782,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691882; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3090; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1921202813:1921202933,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691898; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3091; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1968006116:1968006236,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691914; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3092; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 806811632:806811752,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691931; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3093; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 792854585:792854705,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691947; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3094; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1660237422:1660237542,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691963; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3095; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 955287457:955287577,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691979; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3096; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1177858715:1177858835,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.691996; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3097; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 43356355:43356475,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692012; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3098; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 395796015:395796135,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692028; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3099; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1856335633:1856335753,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692045; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3100; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 197386837:197386957,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692061; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3101; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1459596471:1459596591,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692089; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3102; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 521977387:521977507,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692108; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3103; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1079831331:1079831451,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692128; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3104; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 564023571:564023691,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692147; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3105; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1765241805:1765241925,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692166; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3106; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 177340617:177340737,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692186; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3107; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1270808243:1270808363,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692205; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3108; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1892385447:1892385567,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692224; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3109; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 362168942:362169062,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692243; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3110; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 564568583:564568703,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692262; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3111; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1318731495:1318731615,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692282; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3112; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 714895152:714895272,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692301; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3113; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 19666596:19666716,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692320; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3114; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1238492338:1238492458,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692336; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3115; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 56323596:56323716,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692352; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3116; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 819272599:819272719,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
temps : 11:42:06.692368; Adresse Ip source : 190-0-175-100.gba.solunet.com.ar.3117; Adresse IP destinataire : 184.107.43.74.http:; flag : [S],;,Numéro de séquence : 1495096998:1495097118,; Taille de la fenêtre : 512,; Longueur du paquet : 120:;,Protocole :HTTP;
